Time period,Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
2017-2018,19,47,46,0.66976956,30.26061364,Pocillopora,grow,fuse
2017-2018,46,48,52,71.58550284,89.81758934,Pocillopora_dead,grow,none
2017-2018,50,52,1,688.4787521,805.5721947,Pocillopora,grow,none
2017-2018,51,53,54,56.30056308,65.64020332,Pocillopora,grow,none
2017-2018,52,54,50,13.51515132,187.931297,Pocillopora_dead,grow,none
2017-2018,54,56,67,18.19023156,44.58219333,Pocillopora,grow,none
2017-2018,55,57,69,101.4501283,117.6475781,Pocillopora,grow,none
2017-2018,56,58,70,145.8944395,323.3664281,Pocillopora,grow,fuse
2017-2018,58,60,77,64.7813538,92.07491559,Pocillopora,grow,none
2017-2018,59,61,76,136.3091944,176.2802942,Pocillopora,grow,none
2017-2018,61,63,95,52.21097676,123.6019426,Pocillopora,grow,none
2017-2018,69,72,91,26.1919818,72.78544073,Pocillopora,grow,none
2017-2018,71,74,102,86.66640684,126.2458582,Pocillopora,grow,none
2017-2018,72,75,101,247.3401323,385.8783683,Pocillopora,grow,none
2017-2018,74,77,106,42.65234496,81.83251993,Pocillopora,grow,none
2017-2018,75,78,116,403.5827333,452.6205734,Pocillopora,grow,none
2017-2018,77,80,118,44.76367152,69.24392691,Pocillopora_dead,grow,none
2017-2018,79,82,124,87.60674556,115.1502998,Pocillopora,grow,none
2017-2018,80,83,128,138.1322095,196.1874233,Pocillopora,grow,none
2017-2018,73,85,123,38.5450164,54.50020943,Pocillopora_dead,grow,none
2017-2018,82,86,125,327.8499818,486.7559675,Pocillopora,grow,fuse
2017-2018,84,88,206,237.3512512,390.5663195,Pocillopora,grow,none
2017-2018,88,92,151,82.93166532,99.70894411,Pocillopora,grow,none
2017-2018,90,94,245,345.601093,792.090447,Pocillopora,grow,fuse
2017-2018,91,95,150,205.5660282,249.9766638,Pocillopora,grow,none
2017-2018,95,99,207,205.9386152,217.3742964,Pocillopora,grow,none
2017-2018,97,101,158,213.5101162,242.6092486,Pocillopora,grow,none
2017-2018,98,102,163,37.82202012,61.92539084,Pocillopora,grow,none
2017-2018,99,103,162,25.7484258,61.27218817,Pocillopora,grow,none
2017-2018,100,104,698,8.76466656,145.1620743,Pocillopora,grow,fuse
2017-2018,104,109,166,30.01987008,53.93587787,Pocillopora,grow,none
2017-2018,106,111,178,76.81059252,80.91270392,Pocillopora,grow,none
2017-2018,108,113,176,3.29118552,100.6420908,Pocillopora,grow,fuse
2017-2018,108,114,176,12.02923872,100.6420908,Pocillopora,grow,fuse
2017-2018,109,115,180,81.91592208,115.248058,Pocillopora,grow,none
2017-2018,111,117,184,5.49122328,131.0760031,Pocillopora,grow,none
2017-2018,116,122,177,29.32348716,104.5479762,Pocillopora,grow,none
2017-2018,117,123,191,114.6680971,133.2711196,Pocillopora,grow,none
2017-2018,123,129,226,72.91173528,424.617286,Pocillopora,grow,fuse
2017-2018,124,130,190,177.240542,293.3546536,Pocillopora,grow,none
2017-2018,127,133,211,36.09215172,43.02250532,Pocillopora,grow,none
2017-2018,128,134,239,793.8499154,896.5717699,Pocillopora,grow,none
2017-2018,129,135,234,213.461325,257.7262248,Pocillopora,grow,none
2017-2018,131,137,214,172.9646622,201.1419878,Pocillopora,grow,none
2017-2018,134,140,213,8.30780388,56.14876856,Pocillopora_dead,grow,none
2017-2018,137,143,231,103.015881,117.2476581,Pocillopora,grow,none
2017-2018,138,144,229,81.51672168,127.5922555,Pocillopora,grow,none
2017-2018,142,148,799,63.9607752,81.66366482,Acropora,grow,none
2017-2018,144,150,244,191.767001,261.3877146,Pocillopora,grow,none
2017-2018,145,151,247,109.2567139,120.758067,Pocillopora_dead,grow,none
2017-2018,146,152,224,2.04922872,211.7976341,Pocillopora,grow,none
2017-2018,147,153,260,70.01975016,96.80285875,Pocillopora,grow,none
2017-2018,149,155,248,89.2878228,132.0358111,Pocillopora,grow,none
2017-2018,150,156,262,90.17937036,128.1921355,Pocillopora,grow,none
2017-2018,151,157,250,6.88398912,31.64255943,Pocillopora_dead,grow,none
2017-2018,152,158,256,105.6195547,722.7931975,Pocillopora_dead,grow,fuse
2017-2018,153,159,259,458.2687525,793.0635857,Pocillopora,grow,fuse
2017-2018,154,160,264,17.70675552,24.75504825,Pocillopora,grow,none
2017-2018,156,162,280,36.9482148,157.1996665,Pocillopora,grow,fuse
2017-2018,152,163,256,154.6280572,722.7931975,Pocillopora_dead,grow,fuse
2017-2018,157,164,281,701.2265515,980.6660596,Pocillopora,grow,none
2017-2018,156,165,280,24.7060692,157.1996665,Pocillopora,grow,fuse
2017-2018,159,167,288,10.51671276,101.7974152,Pocillopora_dead,grow,none
2017-2018,163,171,173,178.0699918,316.2611827,Pocillopora,grow,none
2017-2018,165,173,333,125.6194948,141.376165,Pocillopora,grow,none
2017-2018,167,175,277,20.52777168,300.1177452,Pocillopora,grow,fuse
2017-2018,169,177,305,143.1754412,217.3431915,Pocillopora_dead,grow,none
2017-2018,171,179,304,280.7975614,506.0010068,Pocillopora,grow,fuse
2017-2018,172,180,303,2.52383364,47.17278625,Pocillopora_dead,grow,none
2017-2018,173,181,311,256.7169061,359.7724792,Pocillopora,grow,fuse
2017-2018,174,182,375,58.04817372,327.5478139,Pocillopora,grow,fuse
2017-2018,175,183,315,144.7456295,230.2828254,Pocillopora,grow,none
2017-2018,177,185,322,170.6670421,209.189267,Pocillopora,grow,none
2017-2018,178,186,324,154.3441813,168.2863377,Pocillopora,grow,none
2017-2018,173,187,311,19.46323728,359.7724792,Pocillopora,grow,fuse
2017-2018,179,188,328,325.1531614,481.2859506,Pocillopora,grow,none
2017-2018,182,191,335,3.9476484,59.77470993,Pocillopora,grow,none
2017-2018,183,192,339,32.56144596,57.10413302,Pocillopora,grow,none
2017-2018,184,193,338,264.066629,300.4687861,Pocillopora,grow,none
2017-2018,186,195,340,36.98813484,75.07387186,Pocillopora,grow,none
2017-2018,187,196,353,335.0400246,473.7008012,Pocillopora,grow,none
2017-2018,188,197,343,37.07684604,59.64584682,Pocillopora,grow,none
2017-2018,189,198,341,159.4228975,217.3209737,Pocillopora,grow,none
2017-2018,191,200,354,339.613087,396.5073533,Pocillopora,grow,none
2017-2018,192,201,348,73.97626968,113.9194349,Pocillopora,grow,none
2017-2018,194,203,349,2.32423344,68.76402291,Pocillopora,grow,none
2017-2018,195,204,357,46.88830476,87.73356177,Pocillopora,grow,none
2017-2018,197,206,370,585.1168974,822.2444153,Pocillopora,grow,none
2017-2018,198,207,363,2.2399578,97.35385964,Pocillopora_dead,grow,none
2017-2018,199,208,365,50.19279696,77.90441678,Pocillopora,grow,none
2017-2018,201,210,369,182.190627,257.2018852,Pocillopora,grow,none
2017-2018,202,211,377,29.5408296,36.58379325,Pocillopora,grow,none
2017-2018,204,213,376,131.6518564,168.5707252,Pocillopora,grow,none
2017-2018,207,216,373,21.72537288,77.33564166,Pocillopora_dead,grow,none
2017-2018,210,219,386,58.26995172,102.9127477,Pocillopora,grow,none
2017-2018,212,221,379,139.8221579,275.4115761,Pocillopora,grow,none
2017-2018,213,222,395,544.8641904,636.8103966,Pocillopora,grow,none
2017-2018,215,224,396,84.0760398,90.15974312,Pocillopora,grow,none
2017-2018,218,227,22,191.6294987,240.5607695,Pocillopora,grow,none
2017-2018,221,231,406,140.6028164,170.7613982,Pocillopora,grow,none
2017-2018,222,232,408,229.6245056,382.8034278,Pocillopora,grow,none
2017-2018,223,233,412,106.49336,137.1014645,Pocillopora,grow,none
2017-2018,225,235,410,23.99194404,44.25781378,Pocillopora_dead,grow,none
2017-2018,226,236,414,126.2049887,165.9445839,Pocillopora,grow,none
2017-2018,227,237,417,146.5198535,185.6384223,Pocillopora,grow,none
2017-2018,228,238,425,326.5503628,347.2683137,Pocillopora,grow,none
2017-2018,229,239,418,221.4675108,287.2447647,Pocillopora,grow,none
2017-2018,232,242,436,77.87069136,105.1123077,Pocillopora,grow,none
2017-2018,234,244,413,55.69289136,138.7766849,Pocillopora,grow,none
2017-2018,235,246,427,16.34060304,30.9049292,Pocillopora,grow,none
2017-2018,238,249,434,194.1888168,239.4454371,Pocillopora,grow,none
2017-2018,240,251,435,116.5310323,153.3915393,Pocillopora,grow,none
2017-2018,241,252,470,133.4926138,207.1319007,Pocillopora,grow,none
2017-2018,242,253,448,91.44794052,139.4609925,Pocillopora,grow,none
2017-2018,243,254,445,106.0276262,132.0980209,Pocillopora,grow,none
2017-2018,246,258,450,67.087845,76.64244699,Pocillopora,grow,none
2017-2018,248,260,456,212.8625244,292.2126598,Pocillopora,grow,none
2017-2018,252,264,457,12.086901,137.6569089,Pocillopora_dead,grow,none
2017-2018,254,266,469,56.50459884,75.8203892,Pocillopora,grow,none
2017-2018,255,267,473,80.82477432,296.2562954,Pocillopora,grow,fuse
2017-2018,257,269,488,26.502471,38.24568305,Pocillopora,grow,none
2017-2018,260,272,509,212.1483992,272.1100143,Pocillopora,grow,none
2017-2018,265,277,511,410.9324562,480.7393933,Pocillopora,grow,none
2017-2018,267,279,510,115.9366673,206.5231336,Pocillopora,grow,none
2017-2018,270,283,528,88.44063084,115.807946,Pocillopora,grow,none
2017-2018,273,286,533,38.40751404,59.01041837,Pocillopora,grow,none
2017-2018,274,287,24,219.2719086,317.3631845,Pocillopora,grow,none
2017-2018,275,288,534,56.38483872,91.23952713,Pocillopora,grow,none
2017-2018,255,289,473,84.79016496,296.2562954,Pocillopora,grow,fuse
2017-2018,276,290,531,168.9016892,287.0492482,Pocillopora,grow,fuse
2017-2018,277,291,532,193.4436427,316.1456503,Pocillopora,grow,none
2017-2018,262,292,529,10.201788,71.0968896,Pocillopora_dead,grow,none
2017-2018,280,295,549,285.1311035,402.0484671,Pocillopora,grow,none
2017-2018,281,296,547,213.6254407,303.0282741,Pocillopora,grow,none
2017-2018,282,297,551,15.04985508,40.26305729,Pocillopora,grow,none
2017-2018,283,298,546,105.1183364,174.7072755,Pocillopora,grow,none
2017-2018,287,303,555,42.46605144,144.1045081,Pocillopora,grow,fuse
2017-2018,287,305,555,6.79527792,144.1045081,Pocillopora,grow,fuse
2017-2018,293,310,563,132.0155723,160.6834141,Pocillopora,grow,none
2017-2018,297,314,578,283.8137422,370.6769646,Pocillopora,grow,none
2017-2018,298,315,586,281.879838,333.626598,Pocillopora,grow,none
2017-2018,301,319,585,57.52477764,83.3166675,Pocillopora,grow,none
2017-2018,303,321,594,237.120602,253.2293465,Pocillopora,grow,split
2017-2018,304,322,588,112.1708768,127.8544253,Pocillopora,grow,none
2017-2018,307,325,610,238.6109502,302.779435,Pocillopora,grow,none
2017-2018,309,327,599,136.8281549,214.5437515,Pocillopora,grow,none
2017-2018,310,328,606,26.4802932,44.06674089,Pocillopora,grow,none
2017-2018,311,329,605,50.50772172,69.73271803,Pocillopora,grow,none
2017-2018,313,331,608,176.938924,290.9684642,Pocillopora,grow,none
2017-2018,306,333,612,61.42807044,98.77579743,Pocillopora,grow,none
2017-2018,317,336,620,241.4541442,503.5303899,Pocillopora,grow,fuse
2017-2018,320,339,623,87.88175028,93.59016805,Pocillopora,grow,none
2017-2018,322,341,624,194.7521329,321.7445303,Pocillopora,grow,none
2017-2018,323,342,628,62.23977792,90.81738935,Pocillopora,grow,none
2017-2018,324,343,629,166.1427709,290.0042127,Pocillopora,grow,none
2017-2018,325,344,630,342.4695876,428.2343403,Pocillopora,grow,none
2017-2018,328,347,634,108.7333178,141.7316494,Pocillopora,grow,none
2017-2018,329,348,831,304.0709447,324.9705517,Acropora,grow,none
2017-2018,330,349,635,14.15830752,26.80352738,Pocillopora_dead,grow,none
2017-2018,332,352,647,52.07790996,86.40049509,Pocillopora,grow,none
2017-2018,334,354,652,270.1566529,334.2931313,Pocillopora,grow,none
2017-2018,338,359,48,584.5757591,684.0365055,Pocillopora,grow,none
2017-2018,339,360,672,105.8768172,134.2042662,Pocillopora,grow,none
2017-2018,343,364,667,26.8794936,48.05705381,Pocillopora,grow,none
2017-2018,345,367,670,15.29824644,39.62762884,Pocillopora,grow,none
2017-2018,346,368,678,37.93734468,54.76682277,Pocillopora,grow,none
2017-2018,347,369,680,411.5179501,590.1130708,Pocillopora,grow,none
2017-2018,348,370,677,83.9651508,116.7322056,Pocillopora,grow,none
2017-2018,350,372,684,8.19247932,217.5342644,Pocillopora,grow,fuse
2017-2018,351,373,690,89.97977016,131.4448182,Pocillopora,grow,none
2017-2018,350,375,684,134.6325527,217.5342644,Pocillopora,grow,fuse
2017-2018,353,376,714,370.0277219,512.5508078,Pocillopora,grow,none
2017-2018,357,380,707,184.2354202,273.6785894,Pocillopora,grow,none
2017-2018,100,382,698,69.82902108,145.1620743,Pocillopora,grow,fuse
2017-2018,360,384,535,414.76478,612.0820097,Pocillopora,grow,none
2017-2018,362,386,86,225.8010529,267.2221031,Pocillopora,grow,none
2017-2018,364,388,719,204.2841514,272.2699823,Pocillopora,grow,none
2017-2018,365,389,734,141.5697685,224.7106067,Pocillopora,grow,none
2017-2018,366,390,721,29.35010052,59.67250815,Pocillopora,grow,none
2017-2018,370,394,730,14.98775724,48.07927159,Pocillopora,grow,none
2017-2018,371,395,731,479.4929071,653.3537541,Pocillopora,grow,none
2017-2018,374,398,751,532.4712358,698.4336257,Pocillopora,grow,none
2017-2018,375,399,745,76.735188,130.1250822,Pocillopora,grow,none
2017-2018,377,401,753,396.6055974,578.5509391,Pocillopora,grow,none
2017-2018,378,402,758,104.457438,148.0326113,Pocillopora,grow,none
2017-2018,379,403,759,172.8981288,228.9986378,Pocillopora,grow,none
2017-2018,380,404,757,10.51671276,61.46326106,Pocillopora_dead,grow,none
2017-2018,383,407,765,92.82296412,144.3222423,Pocillopora,grow,none
2017-2018,385,409,766,113.2354112,158.163918,Pocillopora,grow,none
2017-2018,387,411,767,112.441446,152.7338931,Pocillopora,grow,none
2017-2018,388,412,779,128.9727781,139.7453801,Pocillopora,grow,none
2017-2018,390,414,773,62.94946752,81.33039815,Pocillopora,grow,none
2017-2018,391,415,774,64.21803768,77.81110211,Pocillopora,grow,none
2017-2018,392,416,749,65.85475932,94.13672539,Pocillopora,grow,none
2017-2018,393,417,755,68.63585544,117.3720776,Pocillopora,grow,none
2017-2018,395,421,833,198.7219591,273.5941618,Acropora,grow,none
2017-2018,396,422,788,122.572265,154.0136371,Pocillopora,grow,none
2017-2018,397,423,761,32.54370372,47.57270625,Pocillopora,grow,none
2017-2018,398,424,834,41.19748128,64.02274908,Acropora,grow,none
2017-2018,403,430,119,78.9307902,115.6213167,Pocillopora,grow,none
2017-2018,56,431,70,152.2816459,323.3664281,Pocillopora,grow,fuse
2017-2018,404,432,93,315.4038005,953.2626522,Pocillopora,grow,fuse
2017-2018,404,433,93,451.0742742,953.2626522,Pocillopora,grow,fuse
2017-2018,406,435,133,167.1274652,200.3465913,Pocillopora,grow,none
2017-2018,407,436,130,61.57444392,81.68588259,Pocillopora,grow,none
2017-2018,408,437,135,56.73524796,64.58708065,Pocillopora,grow,none
2017-2018,411,440,141,147.9347971,161.6165607,Pocillopora,grow,none
2017-2018,413,443,55,205.7168372,247.43495,Pocillopora,grow,none
2017-2018,415,447,88,166.0318819,209.1670492,Pocillopora,grow,none
2017-2018,417,449,104,164.488307,218.8095649,Pocillopora,grow,fuse
2017-2018,417,450,104,0.45686268,218.8095649,Pocillopora,grow,fuse
2017-2018,418,451,112,38.2788828,216.8721746,Pocillopora,grow,none
2017-2018,419,452,121,294.893771,375.9914571,Pocillopora,grow,none
2017-2018,422,455,38,360.6642547,404.7812538,Pocillopora,grow,none
2017-2018,424,458,78,270.8663425,340.3985767,Pocillopora,grow,none
2017-2018,430,464,223,206.3466868,357.9284036,Pocillopora,grow,none
2017-2018,432,466,131,351.961686,376.7646358,Pocillopora,grow,none
2017-2018,436,470,169,252.4055418,529.1252702,Pocillopora,grow,fuse
2017-2018,436,472,169,256.11367,529.1252702,Pocillopora,grow,fuse
2017-2018,438,474,267,233.5100562,290.2574953,Pocillopora,grow,none
2017-2018,439,475,278,236.3310724,344.1667119,Pocillopora,grow,none
2017-2018,440,476,148,521.2093489,612.7218817,Pocillopora,grow,none
2017-2018,82,477,125,70.18830144,486.7559675,Pocillopora,grow,fuse
2017-2018,441,478,172,146.1783154,165.2113972,Pocillopora,grow,none
2017-2018,442,479,204,530.9143542,582.6390103,Pocillopora,grow,none
2017-2018,167,482,277,245.7743796,300.1177452,Pocillopora,grow,fuse
2017-2018,153,483,259,56.29612752,793.0635857,Pocillopora,grow,fuse
2017-2018,153,484,259,92.03343444,793.0635857,Pocillopora,grow,fuse
2017-2018,447,487,155,627.1837484,826.8346083,Pocillopora,grow,none
2017-2018,448,488,240,164.0003954,371.6189984,Pocillopora,grow,fuse
2017-2018,449,489,243,114.9031818,154.1113953,Pocillopora,grow,none
2017-2018,450,490,270,205.1535211,233.686589,Pocillopora,grow,none
2017-2018,451,491,284,377.1201823,481.2770635,Pocillopora,grow,none
2017-2018,448,492,240,157.2051175,371.6189984,Pocillopora,grow,fuse
2017-2018,452,493,181,185.8987552,215.1347444,Pocillopora,grow,none
2017-2018,453,494,94,344.4123629,378.9286473,Pocillopora,grow,none
2017-2018,454,495,147,354.3923729,496.8161774,Pocillopora,grow,none
2017-2018,455,497,216,108.4627487,152.4139571,Pocillopora,grow,none
2017-2018,457,499,232,747.9019494,975.6448418,Pocillopora,grow,none
2017-2018,459,501,242,105.5707636,133.8487818,Pocillopora,grow,none
2017-2018,90,504,245,255.9539898,792.090447,Pocillopora,grow,fuse
2017-2018,90,505,245,82.17762012,792.090447,Pocillopora,grow,fuse
2017-2018,462,506,279,128.6356756,156.8397385,Pocillopora,grow,none
2017-2018,463,507,289,427.6145974,457.6506784,Pocillopora,grow,none
2017-2018,464,508,291,554.2187864,666.8843809,Pocillopora,grow,none
2017-2018,468,513,332,555.0925918,779.1996922,Pocillopora,grow,none
2017-2018,171,514,304,97.83514692,506.0010068,Pocillopora,grow,fuse
2017-2018,469,515,313,63.04704984,85.86726841,Pocillopora,grow,none
2017-2018,471,517,319,743.3954204,880.6105181,Pocillopora,grow,split
2017-2018,473,519,367,584.3495455,683.5832628,Pocillopora,grow,none
2017-2018,476,522,368,151.9844634,194.3877833,Pocillopora,grow,none
2017-2018,477,523,366,274.6631819,299.2290341,Pocillopora,grow,none
2017-2018,479,525,352,390.5421869,520.158175,Pocillopora,grow,none
2017-2018,480,526,389,145.4109635,166.7844159,Pocillopora,grow,none
2017-2018,481,527,392,299.5156246,315.1147454,Pocillopora,grow,none
2017-2018,482,529,321,236.677046,258.4416373,Pocillopora,grow,none
2017-2018,483,530,359,313.5896564,353.1782426,Pocillopora,grow,none
2017-2018,487,534,290,348.0317798,454.7490365,Pocillopora,grow,none
2017-2018,488,535,330,158.5047366,1034.090929,Pocillopora,grow,fuse
2017-2018,488,536,330,239.7730669,1034.090929,Pocillopora,grow,fuse
2017-2018,489,537,314,354.8669778,786.9403661,Pocillopora,grow,fuse
2017-2018,489,538,314,244.6876674,786.9403661,Pocillopora,grow,fuse
2017-2018,488,540,330,453.274312,1034.090929,Pocillopora,grow,fuse
2017-2018,174,541,375,166.3911623,327.5478139,Pocillopora,grow,fuse
2017-2018,491,542,391,130.1703793,145.4997846,Pocillopora,grow,none
2017-2018,492,543,402,319.4889512,362.594137,Pocillopora,grow,none
2017-2018,255,544,473,80.05298688,296.2562954,Pocillopora,grow,fuse
2017-2018,493,545,422,462.2297076,668.1285765,Pocillopora,grow,none
2017-2018,495,547,459,279.9281916,329.3341233,Pocillopora,grow,none
2017-2018,496,548,491,157.945856,201.9773762,Pocillopora,grow,none
2017-2018,498,550,439,274.4857595,351.2675137,Pocillopora,grow,none
2017-2018,499,551,342,68.86650456,84.05429773,Pocillopora,grow,none
2017-2018,502,554,498,424.1371183,523.6197048,Pocillopora,grow,none
2017-2018,503,555,500,35.51996448,47.10613292,Pocillopora,grow,none
2017-2018,505,557,518,255.8963275,285.6050926,Pocillopora,grow,none
2017-2018,276,560,531,0.28387584,287.0492482,Pocillopora,grow,fuse
2017-2018,276,561,531,0.2439558,287.0492482,Pocillopora,grow,fuse
2017-2018,508,562,571,146.5819513,166.7222061,Pocillopora,grow,none
2017-2018,509,563,592,85.10065416,103.5481761,Pocillopora,grow,none
2017-2018,511,565,577,49.6117386,70.70141315,Pocillopora,grow,none
2017-2018,515,569,409,919.6113481,1156.715289,Pocillopora,grow,none
2017-2018,516,570,421,161.605193,224.3817836,Pocillopora,grow,none
2017-2018,517,571,424,48.68914212,404.0969463,Pocillopora,grow,fuse
2017-2018,517,572,424,279.9636761,404.0969463,Pocillopora,grow,fuse
2017-2018,517,574,424,1.5080904,404.0969463,Pocillopora,grow,fuse
2017-2018,520,576,440,393.1990873,511.3021687,Pocillopora,grow,none
2017-2018,521,577,442,534.4539311,807.5406899,Pocillopora,grow,none
2017-2018,525,584,542,95.52865572,170.4148008,Pocillopora,grow,none
2017-2018,526,585,478,624.9038706,681.4236948,Pocillopora,grow,none
2017-2018,527,586,486,248.7328981,275.642641,Pocillopora,grow,none
2017-2018,530,589,517,215.195629,375.342698,Pocillopora,grow,none
2017-2018,534,593,463,61.43694156,75.60265498,Pocillopora,grow,none
2017-2018,536,595,479,319.0853153,344.0645101,Pocillopora,grow,none
2017-2018,537,596,483,292.5695376,332.386846,Pocillopora,grow,none
2017-2018,539,598,508,447.1399325,599.8977802,Pocillopora,grow,fuse
2017-2018,540,599,514,245.3884859,279.6196232,Pocillopora,grow,none
2017-2018,539,601,508,0.24839136,599.8977802,Pocillopora,grow,fuse
2017-2018,543,603,516,518.2330882,721.8245023,Pocillopora,grow,none
2017-2018,545,605,559,401.2629354,498.4025268,Pocillopora,grow,none
